serial_nbr,batchID
S000B006752,B006752
S002B006485,B006485
S009B011433,B011433
S000B008346,B008346
S002B038011,B038011
S008B036406,B036406
S005B046469,B046469
S008B026739,B026739
S009B050216,B050216
S000B024451,B024451
S009B025442,B025442
S008B000401,B000401
S005B033787,B033787
S005B028699,B028699
S008B042894,B042894
S005B025192,B025192
S008B049165,B049165
S001B036272,B036272
S007B026506,B026506
S003B003193,B003193
S005B008681,B008681
S007B037440,B037440
S009B038272,B038272
S000B036809,B036809
S006B005283,B005283
S004B000142,B000142
S000B009574,B009574
S005B036292,B036292
S005B017761,B017761
S008B004941,B004941
S000B040721,B040721
S003B006037,B006037
S005B047436,B047436
S004B017713,B017713
S000B047218,B047218
S009B048452,B048452
S007B013591,B013591
S009B028710,B028710
S001B044077,B044077
S007B049035,B049035
S006B013531,B013531
S002B043346,B043346
S000B049791,B049791
S009B034349,B034349
S005B005341,B005341
S000B005678,B005678
S005B050199,B050199
S008B021811,B021811
S001B009091,B009091
S004B018483,B018483
S008B000362,B000362
S000B025217,B025217
S008B019471,B019471
S009B031333,B031333
S006B047584,B047584
S003B010802,B010802
S007B046129,B046129
S008B018035,B018035
S005B036697,B036697
S004B036762,B036762
S002B038931,B038931
S002B003167,B003167
S006B048337,B048337
S005B043655,B043655
S008B005499,B005499
S006B043634,B043634
S004B027800,B027800
S003B014262,B014262
S000B012319,B012319
S007B036182,B036182
S009B028874,B028874
S009B013437,B013437
S002B045712,B045712
S009B025544,B025544
S007B007850,B007850
S008B032684,B032684
S007B011417,B011417
S005B023313,B023313
S002B043547,B043547
S004B039033,B039033
S002B011433,B011433
S002B004322,B004322
S009B049654,B049654
S006B038205,B038205
S000B022886,B022886
S006B000808,B000808
S000B016927,B016927
S008B033298,B033298
S006B007613,B007613
S000B016303,B016303
S004B038189,B038189
S009B016340,B016340
S003B015315,B015315
S005B049162,B049162
S004B032938,B032938
S004B009751,B009751
S004B035613,B035613
S004B017265,B017265
S001B011441,B011441
S009B034631,B034631
S000B007475,B007475
S009B019959,B019959
S002B001926,B001926
S004B011738,B011738
S001B035699,B035699
S008B049859,B049859
S005B002508,B002508
S000B021304,B021304
S003B024859,B024859
S001B050384,B050384
S001B006687,B006687
S009B002156,B002156
S000B015017,B015017
S009B045532,B045532
S006B023655,B023655
S002B027645,B027645
S006B001524,B001524
S004B049022,B049022
S001B031519,B031519
S000B015564,B015564
S001B002765,B002765
S003B023103,B023103
S003B039204,B039204
S001B044948,B044948
S008B031777,B031777
S000B023964,B023964
S009B037002,B037002
S003B048965,B048965
S005B028504,B028504
S003B042509,B042509
S005B038205,B038205
S002B041117,B041117
S001B018385,B018385
S005B045925,B045925
S004B045378,B045378
S009B013887,B013887
S009B027197,B027197
S008B033295,B033295
S006B025006,B025006
S002B050197,B050197
S002B038203,B038203
S000B003403,B003403
S003B019959,B019959
S002B035296,B035296
S007B045566,B045566
S000B035169,B035169
S007B018060,B018060
S000B031130,B031130
S003B038035,B038035
S003B026311,B026311
S008B027083,B027083
S004B013659,B013659
S009B026457,B026457
S005B038560,B038560
S001B030209,B030209
S009B042859,B042859
S003B023313,B023313
S006B036873,B036873
S002B017864,B017864
S006B020052,B020052
S006B005499,B005499
S009B031022,B031022
S005B025732,B025732
S009B037886,B037886
S002B004173,B004173
S003B033618,B033618
S006B000975,B000975
S000B002354,B002354
S005B033178,B033178
S009B042289,B042289
S002B027108,B027108
S000B043488,B043488
S002B005903,B005903
S002B040223,B040223
S008B025914,B025914
S005B015022,B015022
S008B019289,B019289
S000B033710,B033710
S002B032203,B032203
S008B012484,B012484
S006B036715,B036715
S009B043292,B043292
S008B038035,B038035
S000B036912,B036912
S000B030474,B030474
S007B042845,B042845
S006B037440,B037440
S000B026220,B026220
S002B017439,B017439
S001B029051,B029051
S008B044819,B044819
S009B000799,B000799
S001B018615,B018615
S004B034548,B034548
S005B039476,B039476
S000B037450,B037450
S007B002343,B002343
S002B025973,B025973
S008B033159,B033159
S003B045147,B045147
S008B024469,B024469
S007B002398,B002398
S000B010596,B010596
S003B048386,B048386
S008B006485,B006485
S007B022780,B022780
S002B022979,B022979
S008B027650,B027650
S009B039232,B039232
S000B018523,B018523
S006B005181,B005181
S009B004530,B004530
S005B012490,B012490
S000B049082,B049082
S005B032216,B032216
S005B020762,B020762
S002B035415,B035415
S007B013671,B013671
S003B044436,B044436
S002B006165,B006165
S004B024921,B024921
S005B002571,B002571
S004B050352,B050352
S005B034640,B034640
S009B038189,B038189
S004B007512,B007512
S006B027643,B027643
S002B007882,B007882
S004B018822,B018822
S006B020321,B020321
S009B043789,B043789
S002B025006,B025006
S001B029681,B029681
S006B015779,B015779
S005B027679,B027679
S002B028330,B028330
S000B045147,B045147
S008B026681,B026681
S002B023313,B023313
S009B006297,B006297
S000B006049,B006049
S008B047854,B047854
S003B030691,B030691
S006B017973,B017973
S007B012803,B012803
S006B041021,B041021
S003B045849,B045849
S005B028888,B028888
S002B031130,B031130
S007B000918,B000918
S005B005484,B005484
S009B048585,B048585
S009B022753,B022753
S001B050242,B050242
S006B050126,B050126
S000B019246,B019246
S007B013052,B013052
S009B025363,B025363
S008B029976,B029976
S005B035211,B035211
S002B012937,B012937
S009B019289,B019289
S002B034471,B034471
S008B045849,B045849
S001B018954,B018954
S004B008025,B008025
S009B004146,B004146
S000B031067,B031067
S006B034604,B034604
S002B000628,B000628
S008B049109,B049109
S001B021002,B021002
S009B009919,B009919
S008B017023,B017023
S008B039476,B039476
S000B016963,B016963
S006B044801,B044801
S004B036715,B036715
S007B034255,B034255
S006B022785,B022785
S003B001071,B001071
S007B030822,B030822
S005B037734,B037734
S008B035656,B035656
S000B035176,B035176
S003B003605,B003605
S004B009869,B009869
S009B020800,B020800
S007B019831,B019831
S009B012430,B012430
S001B025026,B025026
S005B036302,B036302
S003B032685,B032685
S007B035502,B035502
S001B037771,B037771
S000B012540,B012540
S002B027211,B027211
S008B041297,B041297
S003B022608,B022608
S008B011052,B011052
S005B003331,B003331
S007B005774,B005774
S008B001792,B001792
S002B020995,B020995
S000B005704,B005704
S007B027865,B027865
S008B030143,B030143
S009B005406,B005406
S005B040716,B040716
S005B045328,B045328
S003B015270,B015270
S009B046492,B046492
S009B007580,B007580
S004B012803,B012803
S003B045996,B045996
S000B002817,B002817
S002B038573,B038573
S002B011343,B011343
S003B003815,B003815
S005B038717,B038717
S003B019871,B019871
S004B044069,B044069
S004B034604,B034604
S008B028533,B028533
S004B031396,B031396
S008B016152,B016152
S009B049226,B049226
S007B039817,B039817
S004B049622,B049622
S005B012546,B012546
S007B008361,B008361
S003B033013,B033013
S001B040214,B040214
S005B022852,B022852
S005B023195,B023195
S008B013829,B013829
S006B017614,B017614
S007B008692,B008692
S000B011657,B011657
S000B000584,B000584
S005B035019,B035019
S006B026359,B026359
S002B011008,B011008
S002B032798,B032798
S007B036272,B036272
S000B026429,B026429
S001B002769,B002769
S002B025636,B025636
S008B022831,B022831
S004B039204,B039204
S009B020748,B020748
S000B015542,B015542
S002B037734,B037734
S003B025438,B025438
S003B039033,B039033
S009B015262,B015262
S004B004139,B004139
S006B021340,B021340
S006B008934,B008934
S000B048090,B048090
S005B014176,B014176
S008B022314,B022314
S001B013165,B013165
S004B042334,B042334
S003B010925,B010925
S005B004146,B004146
S000B042844,B042844
S003B031320,B031320
S007B042507,B042507
S009B049555,B049555
S004B049459,B049459
S003B000156,B000156
S003B010957,B010957
S009B019316,B019316
S009B031852,B031852
S006B017713,B017713
S008B037578,B037578
S008B039365,B039365
S001B029857,B029857
S008B012803,B012803
S007B019289,B019289
S006B035216,B035216
S000B006687,B006687
S008B039005,B039005
S004B021584,B021584
S008B050342,B050342
S000B003756,B003756
S007B009162,B009162
S003B017767,B017767
S005B008473,B008473
S008B024921,B024921
S008B035072,B035072
S007B023869,B023869
S006B026563,B026563
S000B030467,B030467
S001B040353,B040353
S004B023840,B023840
S002B032579,B032579
S008B047849,B047849
S007B028773,B028773
S007B023437,B023437
S003B022872,B022872
S007B025363,B025363
S008B044758,B044758
S005B002725,B002725
S005B041522,B041522
S001B033193,B033193
S003B001245,B001245
S001B032478,B032478
S000B040238,B040238
S001B006701,B006701
S006B019353,B019353
S001B036837,B036837
S008B019353,B019353
S002B046129,B046129
S002B033274,B033274
S007B022116,B022116
S005B025948,B025948
S007B006197,B006197
S008B025221,B025221
S001B011920,B011920
S007B004832,B004832
S005B024046,B024046
S009B048801,B048801
S000B034741,B034741
S000B022785,B022785
S002B044638,B044638
S000B010987,B010987
S000B027591,B027591
S005B012473,B012473
S009B026225,B026225
S007B009647,B009647
S003B039093,B039093
S009B019175,B019175
S007B048476,B048476
S000B036432,B036432
S001B010160,B010160
S003B049654,B049654
S001B026123,B026123
S009B003810,B003810
S003B011400,B011400
S009B006491,B006491
S000B030049,B030049
S007B019415,B019415
S005B014587,B014587
S008B009979,B009979
S005B028650,B028650
S005B050216,B050216
S005B043857,B043857
S001B012956,B012956
S004B012319,B012319
S002B024359,B024359
S006B007306,B007306
S007B026583,B026583
S001B023739,B023739
S001B010128,B010128
S007B046819,B046819
S000B034470,B034470
S006B006225,B006225
S002B013659,B013659
S005B046752,B046752
S004B031297,B031297
S005B029681,B029681
S009B013523,B013523
S002B038642,B038642
S002B022899,B022899
S005B028144,B028144
S001B011738,B011738
S005B001171,B001171
S007B005861,B005861
S004B027812,B027812
S000B042975,B042975
S001B026068,B026068
S003B040778,B040778
S005B009055,B009055
S006B031125,B031125
S004B035811,B035811
S005B020968,B020968
S000B024172,B024172
S008B025459,B025459
S009B016647,B016647
S004B044525,B044525
S008B039658,B039658
S009B039229,B039229
S009B012484,B012484
S006B003054,B003054
S003B039622,B039622
S001B038624,B038624
S006B039519,B039519
S004B046929,B046929
S000B041768,B041768
S004B034111,B034111
S008B033061,B033061
S007B040058,B040058
S006B013225,B013225
S003B002632,B002632
S000B021727,B021727
S006B036697,B036697
S009B041995,B041995
S000B034875,B034875
S004B039424,B039424
S003B010026,B010026
S001B003576,B003576
S007B027282,B027282
S002B017574,B017574
S008B035212,B035212
S006B000197,B000197
S000B033012,B033012
S004B036116,B036116
S005B041215,B041215
S001B047762,B047762
S004B026583,B026583
S007B000809,B000809
S005B026068,B026068
S000B034670,B034670
S009B026429,B026429
S003B009647,B009647
S003B022116,B022116
S009B013929,B013929
S003B028874,B028874
S004B009199,B009199
S007B024632,B024632
S000B030822,B030822
S000B042458,B042458
S007B035968,B035968
S007B007255,B007255
S002B036219,B036219
S005B021609,B021609
S002B047182,B047182
S007B046394,B046394
S005B009984,B009984
S001B034548,B034548
S007B044525,B044525
S002B033847,B033847
S003B041694,B041694
S006B017440,B017440
S009B006145,B006145
S004B027194,B027194
S005B031606,B031606
S004B011450,B011450
S005B020542,B020542
S001B024457,B024457
S002B002781,B002781
S007B002508,B002508
S008B042811,B042811
S003B035211,B035211
S007B035302,B035302
S009B037668,B037668
S007B011343,B011343
S006B028464,B028464
S004B025687,B025687
S006B032296,B032296
S009B044922,B044922
S003B012674,B012674
S005B039845,B039845
S007B022314,B022314
S001B048784,B048784
S008B038682,B038682
S007B037200,B037200
S004B022382,B022382
S005B029701,B029701
S009B038759,B038759
S003B010361,B010361
S007B015730,B015730
S007B005817,B005817
S007B023761,B023761
S008B005538,B005538
S001B043292,B043292
S000B011825,B011825
S005B015157,B015157
S006B014880,B014880
S001B019457,B019457
S002B035072,B035072
S008B014390,B014390
S001B001975,B001975
S007B029235,B029235
S007B015377,B015377
S003B032151,B032151
S007B024786,B024786
S002B032780,B032780
S003B038560,B038560
S005B023370,B023370
S000B012466,B012466
S004B005429,B005429
S006B017566,B017566
S007B007851,B007851
S002B034501,B034501
S008B020644,B020644
S009B033012,B033012
S002B030540,B030540
S009B012047,B012047
S002B029192,B029192
S007B003605,B003605
S000B007512,B007512
S004B007653,B007653
S009B010737,B010737
S002B022174,B022174
S008B021379,B021379
S005B019810,B019810
S005B040804,B040804
S001B006607,B006607
S007B009010,B009010
S007B041768,B041768
S009B013671,B013671
S002B029261,B029261
S002B010376,B010376
S009B027002,B027002
S003B012751,B012751
S002B049864,B049864
S008B020736,B020736
S001B039543,B039543
S002B025277,B025277
S003B017505,B017505
S007B027812,B027812
S003B027279,B027279
S009B026221,B026221
S002B028418,B028418
S007B006834,B006834
S004B033698,B033698
S004B013155,B013155
S009B038046,B038046
S009B005670,B005670
S007B013165,B013165
S000B010143,B010143
S007B030063,B030063
S000B022728,B022728
S009B033295,B033295
S000B021906,B021906
S005B022760,B022760
S000B049919,B049919
S003B005739,B005739
S004B003421,B003421
S005B009919,B009919
S004B043697,B043697
S003B022176,B022176
S009B029870,B029870
S008B038157,B038157
S002B001585,B001585
S005B014239,B014239
S006B002468,B002468
S000B032143,B032143
S002B001792,B001792
S002B000003,B000003
S007B041440,B041440
S002B029938,B029938
S009B007352,B007352
S005B040038,B040038
S008B042441,B042441
S004B036944,B036944
S003B026068,B026068
S009B003481,B003481
S002B043789,B043789
S000B020131,B020131
S000B033880,B033880
S002B034051,B034051
S008B028511,B028511
S004B018060,B018060
S009B017761,B017761
S001B028814,B028814
S002B038706,B038706
S002B012202,B012202
S002B037995,B037995
S008B038650,B038650
S005B030303,B030303
S005B045132,B045132
S004B028022,B028022
S006B040721,B040721
S007B046633,B046633
S006B036580,B036580
S008B029122,B029122
S006B047436,B047436
S003B038571,B038571
S007B005262,B005262
S004B048848,B048848
S009B049292,B049292
S000B010361,B010361
S007B025114,B025114
S002B022257,B022257
S005B019322,B019322
S009B044469,B044469
S006B004241,B004241
S006B012938,B012938
S001B009815,B009815
S008B019532,B019532
S001B013659,B013659
S006B050342,B050342
S009B003605,B003605
S009B001862,B001862
S002B004832,B004832
S006B043339,B043339
S001B022398,B022398
S006B024854,B024854
S009B021416,B021416
S002B007241,B007241
S008B011900,B011900
S004B016500,B016500
S000B023346,B023346
S005B023657,B023657
S002B033599,B033599
S006B035000,B035000
S007B001696,B001696
S002B033298,B033298
S007B044801,B044801
S008B035852,B035852
S001B000956,B000956
S001B005245,B005245
S006B019457,B019457
S006B003999,B003999
S006B049859,B049859
S001B027542,B027542
S008B006416,B006416
S002B008973,B008973
S007B041550,B041550
S007B024046,B024046
S005B013256,B013256
S009B048986,B048986
S007B040439,B040439
S004B027591,B027591
S005B011343,B011343
S006B005670,B005670
S005B006607,B006607
S007B010762,B010762
S001B003421,B003421
S007B016238,B016238
S007B015092,B015092
S001B034544,B034544
S006B032413,B032413
S009B029062,B029062
S007B012994,B012994
S006B013590,B013590
S009B036313,B036313
S003B049134,B049134
S008B026563,B026563
S005B038310,B038310
S003B049791,B049791
S000B002178,B002178
S009B026787,B026787
S005B024455,B024455
S000B013642,B013642
S000B008692,B008692
S006B008494,B008494
S004B001697,B001697
S009B001929,B001929
S007B011238,B011238
S006B046906,B046906
S001B015564,B015564
S009B015209,B015209
S004B040401,B040401
S003B010737,B010737
S005B035852,B035852
S008B034088,B034088
S006B032892,B032892
S000B038568,B038568
S006B042547,B042547
S006B048699,B048699
S007B040613,B040613
S002B024632,B024632
S009B034520,B034520
S007B042319,B042319
S001B010264,B010264
S001B011461,B011461
S006B020800,B020800
S004B040062,B040062
S002B010006,B010006
S008B026326,B026326
S000B018954,B018954
S006B022925,B022925
S005B030324,B030324
S002B008156,B008156
S004B003754,B003754
S009B010740,B010740
S004B034255,B034255
S000B049187,B049187
S002B004781,B004781
S004B013225,B013225
S002B002386,B002386
S004B048768,B048768
S006B036661,B036661
S008B020987,B020987
S009B038205,B038205
S009B019481,B019481
S001B020914,B020914
S008B040401,B040401
S009B035216,B035216
S008B035782,B035782
S000B042791,B042791
S006B012130,B012130
S009B049771,B049771
S006B002972,B002972
S003B016189,B016189
S001B046492,B046492
S004B002354,B002354
S000B001619,B001619
S002B048807,B048807
S001B043789,B043789
S002B010982,B010982
S001B037734,B037734
S003B032684,B032684
S006B039552,B039552
S002B046162,B046162
S003B042278,B042278
S001B044023,B044023
S002B045699,B045699
S001B038272,B038272
S000B024824,B024824
S005B040401,B040401
S004B028814,B028814
S003B034548,B034548
S003B007860,B007860
S008B012990,B012990
S005B029388,B029388
S007B004785,B004785
S001B002789,B002789
S007B010621,B010621
S009B006770,B006770
S008B012075,B012075
S006B006219,B006219
S003B017794,B017794
S004B023783,B023783
S002B002571,B002571
S005B008984,B008984
S004B004509,B004509
S003B046501,B046501
S000B043623,B043623
S005B004787,B004787
S008B038253,B038253
S004B041445,B041445
S000B010713,B010713
S000B019351,B019351
S006B012990,B012990
S004B028420,B028420
S000B029235,B029235
S004B038498,B038498
S002B010051,B010051
S007B043822,B043822
S009B034435,B034435
S006B005678,B005678
S003B018906,B018906
S003B012319,B012319
S000B028814,B028814
S006B011465,B011465
S008B033391,B033391
S001B014176,B014176
S005B037440,B037440
S004B024504,B024504
S007B042298,B042298
S009B002337,B002337
S004B040918,B040918
S009B040656,B040656
S003B014685,B014685
S006B038642,B038642
S006B045925,B045925
